4.197624105896024638e+00,1.230246736215379499e+00
3.124683323351880482e+00,2.449910603439560131e-01
3.870905509730773630e+00,9.407358691443373777e-01
3.650470472896054641e+00,1.063255735062065721e+00
2.676977679855588210e+00,6.490901977614442764e-01
3.083103825612985904e+00,5.478914279912684426e-01
3.470610460344059955e+00,1.358129453497501915e-01
3.969866851474607383e+00,1.505893141556095660e+00
4.342270201776912586e+00,1.727428122084433859e+00
3.133179744017240864e+00,7.229064786074381743e-01
4.366192216200962761e+00,2.007867165424531919e+00
2.386560956663998034e+00,1.263607900713229037e+00
1.548812941106336050e+00,1.061646878914821679e+00
3.352421467853463621e+00,1.522038204645884463e+00
3.006223299014815442e+00,2.197516136392714703e+00
3.432520971910176577e+00,1.612082091123010930e+00
2.660578862911499698e+00,9.234819055637624174e-01
3.340297499878249976e+00,1.571627892367905677e+00
4.036036836406929673e+00,1.585640402099306234e+00
5.218487702463234790e+00,1.783476651937689006e+00
2.323005298441482402e+00,3.959994815697314152e-01
4.440030602515633973e+00,1.506165788656109283e+00
4.204204139536088292e+00,-5.285159581240592708e-01
4.904780236204326016e+00,7.578215896926921991e-01
5.920343407546037717e+00,3.026998197258836121e-01
5.497678828707895704e+00,1.998883611846072328e-01
3.243598702142463708e+00,1.152950721421480917e+00
6.830595660033986327e+00,1.810539594233700367e+00
5.392807068723802111e+00,-5.407860064051962512e-01
5.109949323998368875e+00,1.523209238237566820e+00
3.657621952222668060e+00,1.801678203168103343e+00
3.294915613964119583e+00,2.299510991200490295e+00
3.359199911850365261e+00,5.477170109095510497e-01
4.084142858511577323e+00,3.057331949868430376e-01
4.975137615643479450e+00,1.376079374147896939e+00
4.085886669857679010e+00,1.196374267632761557e+00
4.101706758174532119e+00,6.384178270355502782e-01
5.679451216004505198e+00,1.518105214957556681e+00
2.978290683048311571e+00,1.792337273867885772e+00
2.995506765237503366e+00,1.824173160836933150e+00
1.333251864747236670e+00,1.408986963477479648e+00
2.465628448170179787e+00,1.657482854850551579e+00
2.469613846120774170e+00,1.268509100716059601e+00
4.542269114626807713e+00,1.918946159053815492e+00
3.805811121033872535e+00,1.811451842577973981e+00
3.370886418732327972e+00,9.816265392458669581e-01
4.564944241154139881e+00,8.261279646981609659e-01
3.736974443052412109e+00,2.159869660163628025e-01
6.008767072017453081e+00,5.416380550809241079e-02
6.590162734749956286e+00,-5.862877660813398117e-02
4.977675068908613554e+00,1.498982605140407376e+00
4.962679215705815494e+00,6.136317659219217013e-01
2.595749882223564953e+00,3.407803960713614577e-01
3.370280652028780022e+00,5.168762393764655405e-01
3.441028586353791052e+00,1.624688035861728608e+00
3.050826704518585064e+00,8.982201073378336398e-01
4.259976782832639586e+00,1.996287836053584730e+00
3.738120099707795241e+00,6.375590575451185460e-01
3.203995963814963766e+00,1.205714979973213419e+00
3.574333803779009333e+00,1.390218546534720767e+00
3.297589053189538877e+00,1.457111231419408792e+00
4.316000429781690961e+00,1.568201933952432903e+00
2.489842805081977417e+00,1.112800120632998935e+00
3.603037654146032054e+00,1.467605781023229916e+00
2.722041772084278222e+00,1.728301135649120468e+00
2.817395754314606204e+00,5.580255151240800515e-01
5.182513763395119710e+00,1.700083118835403972e+00
3.316856200809871869e+00,1.059675424175330338e+00
2.373673467438020879e+00,3.413605914279675968e-01
4.721470204796895054e+00,1.995200077936982286e+00
3.570750302002744903e+00,1.578237694487883758e+00
3.331801555948036064e+00,1.841059935320466412e+00
3.717890676415709361e+00,2.034724759513360848e+00
2.740292691480424203e+00,2.842066300065877460e-01
4.549828601894355451e+00,7.295673497212303849e-01
6.942728422679071087e+00,1.272556906565520674e+00
5.935711991510438601e+00,1.334222503731241183e+00
4.689802805081179748e+00,5.303626414952681278e-01
4.287524664546566555e+00,7.686949739987694041e-01
3.621563582149433635e+00,1.061566418256043587e-01
5.273399514642695962e+00,6.912806669014033289e-01
6.039373368144485887e+00,-9.912614243988637774e-02
4.174465207567700453e+00,-5.842978923984660788e-01
4.667314657622808838e+00,-3.818677063940588146e-01
5.864224685090515976e+00,4.375391567121164615e-01
4.324381732204552797e+00,2.124921022138256954e-01
3.554711707628928519e+00,1.618841725191709102e+00
4.184496534077150720e+00,1.730385831983530354e+00
4.107900746911609779e+00,1.440863252120732074e+00
